consumer_id,choice_set_id,alternative_id_in_set,choice,kindle,ipad,galaxy,surface,screen8,screen9,screen10,hd32,hd64,hd128,ram2,ram4,battery8,battery9,p199,p299,p399,p499
7,105,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
7,105,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
8,106,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,106,2,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8,106,3,3,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
8,107,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8,107,2,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
8,107,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
8,108,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8,108,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8,108,3,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
8,109,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8,109,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
8,109,3,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
8,110,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8,110,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8,110,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8,111,1,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8,111,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8,111,3,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
8,112,1,3,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
8,112,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8,112,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
8,113,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
8,113,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8,113,3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
8,114,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8,114,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8,114,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
8,115,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
8,115,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
8,115,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8,116,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
8,116,2,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
8,116,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,117,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
8,117,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8,117,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
8,118,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8,118,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8,118,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8,119,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,119,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
8,119,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8,120,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8,120,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
8,120,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
9,121,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9,121,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9,121,3,3,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
9,122,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,122,2,3,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
9,122,3,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
9,123,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,123,2,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
9,123,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
9,124,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
9,124,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
9,124,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9,125,1,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
9,125,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,125,3,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9,126,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9,126,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
9,126,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9,127,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9,127,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9,127,3,3,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
9,128,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,128,2,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
9,128,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
9,129,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
9,129,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9,129,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
9,130,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
9,130,2,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
9,130,3,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
9,131,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9,131,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
9,131,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
9,132,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9,132,2,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
9,132,3,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
9,133,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
9,133,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9,133,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9,134,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9,134,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
9,134,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9,135,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9,135,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
9,135,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
10,136,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
10,136,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10,136,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
10,137,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
10,137,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
10,137,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10,138,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
10,138,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
10,138,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10,139,1,3,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
10,139,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
10,139,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10,140,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10,140,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10,140,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
10,141,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
10,141,2,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
10,141,3,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
10,142,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0
10,142,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,142,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10,143,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
10,143,2,3,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
10,143,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10,144,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
10,144,2,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10,144,3,3,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
10,145,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
10,145,2,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
10,145,3,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
10,146,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
10,146,2,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
10,146,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10,147,1,3,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
10,147,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
10,147,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,148,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10,148,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10,148,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
10,149,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10,149,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
10,149,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
10,150,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,150,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
10,150,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
11,151,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
11,151,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11,151,3,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
11,152,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
11,152,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11,152,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11,153,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
11,153,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
11,153,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11,154,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11,154,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11,154,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
11,155,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
11,155,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
11,155,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
11,156,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11,156,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11,156,3,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
11,157,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11,157,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
11,157,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
11,158,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,158,2,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
11,158,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
11,159,1,3,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
11,159,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11,159,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
11,160,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11,160,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11,160,3,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
11,161,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
11,161,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
11,161,3,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
11,162,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
11,162,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
11,162,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
11,163,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11,163,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
11,163,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11,164,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11,164,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
11,164,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
11,165,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
11,165,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
11,165,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
12,166,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12,166,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
12,166,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
12,167,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
12,167,2,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
12,167,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
12,168,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
12,168,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
12,168,3,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
12,169,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12,169,2,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
12,169,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12,170,1,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
12,170,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,170,3,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
12,171,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,171,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
12,171,3,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12,172,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
12,172,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
12,172,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
12,173,1,3,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
12,173,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12,173,3,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
12,174,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
12,174,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
12,174,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12,175,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
12,175,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
12,175,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12,176,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
12,176,2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
12,176,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
12,177,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
12,177,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
12,177,3,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
12,178,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
12,178,2,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
12,178,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
12,179,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12,179,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
12,179,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12,180,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
12,180,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
12,180,3,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
13,181,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13,181,2,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
13,181,3,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
13,182,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
13,182,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
13,182,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
13,183,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
13,183,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
13,183,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
13,184,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,184,2,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
13,184,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
13,185,1,3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
13,185,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,185,3,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
13,186,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
13,186,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
13,186,3,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
13,187,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
13,187,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
13,187,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
13,188,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13,188,2,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
13,188,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
13,189,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
13,189,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13,189,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
13,190,1,3,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
13,190,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13,190,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
13,191,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
13,191,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13,191,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,192,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
13,192,2,3,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
13,192,3,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13,193,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
13,193,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
13,193,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
13,194,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13,194,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
13,194,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13,195,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13,195,2,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
13,195,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
14,196,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
14,196,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
14,196,3,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
14,197,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
14,197,2,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
14,197,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
14,198,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14,198,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
14,198,3,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
14,199,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14,199,2,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
14,199,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14,200,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
14,200,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14,200,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
14,201,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,201,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
14,201,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14,202,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
14,202,2,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
14,202,3,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
14,203,1,2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
14,203,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14,203,3,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
14,204,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
14,204,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
14,204,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
14,205,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
14,205,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
14,205,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
14,206,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
14,206,2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
14,206,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
14,207,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
14,207,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
14,207,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
14,208,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
14,208,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
14,208,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
14,209,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14,209,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
14,209,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14,210,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14,210,2,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
